,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,title,studio,domestic_gross_x,foreign_gross,year,id,release_date,movie,production_budget,domestic_gross_y,worldwide_gross
36058,tt2321163,ABCD (Any Body Can Dance),ABCD (Any Body Can Dance),2013,160.0,"Drama,Music",6.4,5695.0,ABCD (Any Body Can Dance),UTV,222000.0,,2013.0,11.0,"Feb 8, 2013",ABCD (Any Body Can Dance),"$1,900,000","$222,098","$10,137,234"
36109,tt2321549,The Babadook,The Babadook,2014,94.0,"Drama,Horror",6.8,171411.0,The Babadook,IFC,964000.0,9300000,2014.0,41.0,"Nov 28, 2014",The Babadook,"$2,000,000","$950,792","$7,482,387"
36116,tt2321661,Truth or Dare,Zhen Xin Hua Da Mao Xian,2012,100.0,"Comedy,Romance",5.0,10.0,Truth or Dare,Uni.,41400000.0,53900000,2018.0,91.0,"Apr 13, 2018",Truth or Dare,"$3,500,000","$41,411,015","$95,127,344"
36142,tt2322441,Fifty Shades of Grey,Fifty Shades of Grey,2015,125.0,"Drama,Romance,Thriller",4.1,279126.0,Fifty Shades of Grey,Uni.,166200000.0,404800000,2015.0,78.0,"Feb 13, 2015",Fifty Shades of Grey,"$40,000,000","$166,167,230","$570,998,101"
36282,tt2325977,Strangerland,Strangerland,2015,112.0,"Drama,Mystery,Thriller",5.2,7999.0,Strangerland,Alc,17500.0,,2015.0,27.0,"Jul 10, 2015",Strangerland,"$10,000,000","$17,472","$161,097"
36368,tt2327665,Joy,Joy,2012,53.0,Documentary,,,Joy,Fox,56500000.0,44700000,2015.0,88.0,"Dec 25, 2015",Joy,"$60,000,000","$56,451,232","$101,134,059"
36429,tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018,124.0,"Biography,Drama,History",6.3,23866.0,Mary Queen of Scots,Focus,16500000.0,29900000,2018.0,60.0,"Dec 7, 2018",Mary Queen of Scots,"$25,000,000","$16,468,499","$46,734,733"
36565,tt2332790,No Escape,No Escape,2011,27.0,"Documentary,Music",,,No Escape,Wein.,27300000.0,27100000,2015.0,74.0,"Aug 26, 2015",No Escape,"$5,000,000","$27,288,872","$42,844,516"
36601,tt2333784,The Expendables 3,The Expendables 3,2014,126.0,"Action,Adventure,Thriller",6.1,156432.0,The Expendables 3,LGF,39300000.0,175300000,2014.0,96.0,"Aug 15, 2014",The Expendables 3,"$100,000,000","$39,322,544","$209,461,378"
36629,tt2334649,Fruitvale Station,Fruitvale Station,2013,85.0,"Biography,Drama,Romance",7.5,68187.0,Fruitvale Station,Wein.,16100000.0,1300000,2013.0,38.0,"Jul 12, 2013",Fruitvale Station,"$900,000","$16,098,998","$17,549,645"
36646,tt2334871,Snatched,Snatched,2017,90.0,"Action,Adventure,Comedy",4.5,29997.0,Snatched,Fox,45900000.0,15000000,2017.0,51.0,"May 12, 2017",Snatched,"$42,000,000","$45,852,178","$57,852,177"
36647,tt2334873,Blue Jasmine,Blue Jasmine,2013,98.0,Drama,7.3,179453.0,Blue Jasmine,SPC,33400000.0,64099999,2013.0,90.0,"Jul 26, 2013",Blue Jasmine,"$18,000,000","$33,404,871","$102,912,961"
36649,tt2334879,White House Down,White House Down,2013,131.0,"Action,Drama,Thriller",6.4,191791.0,White House Down,Sony,73100000.0,132300000,2013.0,90.0,"Jun 28, 2013",White House Down,"$150,000,000","$73,103,784","$205,440,387"
36657,tt2335176,Abduction,Abduction,2013,,Drama,,,Abduction,LGF,28100000.0,54000000,2011.0,96.0,"Sep 23, 2011",Abduction,"$35,000,000","$28,087,155","$86,648,359"
36799,tt2339048,Transcendence,Transcendence,2012,45.0,,,,Transcendence,WB,23000000.0,80000000,2014.0,2.0,"Apr 18, 2014",Transcendence,"$100,000,000","$23,022,309","$103,039,258"
37028,tt2345737,The Rover,The Rover,2014,103.0,"Action,Crime,Drama",6.4,40576.0,The Rover,A24,1100000.0,2100000,2014.0,47.0,"Jun 13, 2014",The Rover,"$8,500,000","$1,109,199","$3,180,252"
37068,tt2347569,Frances Ha,Frances Ha,2012,86.0,"Comedy,Drama,Romance",7.4,60026.0,Frances Ha,IFC,4099999.0,,2013.0,14.0,"May 17, 2013",Frances Ha,"$3,000,000","$4,067,398","$11,262,769"
37138,tt2350496,The Lunchbox,Dabba,2013,104.0,"Drama,Romance",7.8,42618.0,The Lunchbox,SPC,4200000.0,,2014.0,42.0,"Feb 28, 2014",The Lunchbox,"$1,700,000","$4,231,500","$12,231,500"
37310,tt2355597,Game Night,Game Night,2012,,Comedy,,,Game Night,WB (NL),69200000.0,48500000,2018.0,94.0,"Feb 23, 2018",Game Night,"$37,000,000","$69,179,066","$117,378,084"
37335,tt2355884,Stone,Stone,2012,114.0,"Action,Sci-Fi",,,Stone,Over.,1800000.0,7700000,2010.0,50.0,"Oct 8, 2010",Stone,"$22,000,000","$1,810,078","$4,065,020"
37390,tt2357129,Jobs,Jobs,2013,128.0,"Biography,Drama",5.9,88788.0,Jobs,ORF,16100000.0,19800000,2013.0,11.0,"Aug 16, 2013",Jobs,"$18,000,000","$16,131,410","$43,402,515"
37402,tt2357291,Rio 2,Rio 2,2014,101.0,"Adventure,Animation,Comedy",6.3,72209.0,Rio 2,Fox,131500000.0,368600000,2014.0,49.0,"Apr 11, 2014",Rio 2,"$130,000,000","$131,538,435","$492,846,291"
37466,tt2358925,Unfinished Business,Unfinished Business,2015,91.0,"Comedy,Drama",5.4,29004.0,Unfinished Business,Fox,10200000.0,4200000,2015.0,32.0,"Mar 6, 2015",Unfinished Business,"$35,000,000","$10,219,501","$13,214,051"
37598,tt2361509,The Intern,The Intern,2015,121.0,"Comedy,Drama",7.1,191494.0,The Intern,WB,75800000.0,118800000,2015.0,6.0,"Sep 25, 2015",The Intern,"$40,000,000","$75,764,672","$197,115,710"
37683,tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78.0,Robin Hood,Uni.,105300000.0,216400000,2010.0,39.0,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006"
37758,tt2364841,Runner Runner,Runner Runner,2013,88.0,"Crime,Thriller",5.6,58235.0,Runner Runner,Fox,19300000.0,43400000,2013.0,53.0,"Oct 4, 2013",Runner Runner,"$30,000,000","$19,316,646","$60,512,680"
37763,tt2364897,The Disappointments Room,The Disappointments Room,2016,85.0,"Drama,Horror,Thriller",3.9,8167.0,The Disappointments Room,Rela.,2400000.0,,2016.0,30.0,"Sep 9, 2016",The Disappointments Room,"$15,000,000","$2,423,467","$3,503,761"
37936,tt2369135,Need for Speed,Need for Speed,2014,132.0,"Action,Crime,Thriller",6.5,154909.0,Need for Speed,BV,43600000.0,159700000,2014.0,70.0,"Mar 14, 2014",Need for Speed,"$66,000,000","$43,568,507","$194,169,619"
38374,tt2379713,Spectre,Spectre,2015,148.0,"Action,Adventure,Thriller",6.8,352504.0,Spectre,Sony,200100000.0,680600000,2015.0,10.0,"Nov 6, 2015",Spectre,"$300,000,000","$200,074,175","$879,620,923"
38422,tt2380307,Coco,Coco,2017,105.0,"Adventure,Animation,Comedy",8.4,277194.0,Coco,BV,209700000.0,597400000,2017.0,2.0,"Nov 22, 2017",Coco,"$175,000,000","$209,726,015","$798,008,101"
38463,tt2381111,Brooklyn,Brooklyn,2015,117.0,"Drama,Romance",7.5,117021.0,Brooklyn,FoxS,38300000.0,23800000,2015.0,79.0,"Nov 4, 2015",Brooklyn,"$11,000,000","$38,322,743","$62,076,141"
38687,tt2387433,Dark Skies,Dark Skies,2013,97.0,"Horror,Sci-Fi,Thriller",6.3,65754.0,Dark Skies,W/Dim.,17400000.0,9000000,2013.0,97.0,"Feb 22, 2013",Dark Skies,"$3,500,000","$17,418,667","$27,704,111"
38706,tt2387559,Delivery Man,Delivery Man,2013,105.0,"Comedy,Drama",6.4,70706.0,Delivery Man,BV,30700000.0,19300000,2013.0,21.0,"Nov 22, 2013",Delivery Man,"$22,000,000","$30,659,817","$70,536,870"
38725,tt2388050,Flipped,Flipped,2015,90.0,"Drama,Thriller",6.0,440.0,Flipped,WB,1800000.0,,2010.0,22.0,"Aug 6, 2010",Flipped,"$14,000,000","$1,755,212","$4,289,993"
38738,tt2388637,Ain't Them Bodies Saints,Ain't Them Bodies Saints,2013,96.0,"Crime,Drama,Romance",6.4,19464.0,Ain't Them Bodies Saints,IFC,397000.0,635000,2013.0,64.0,"Aug 16, 2013",Ain't Them Bodies Saints,"$5,000,000","$391,611","$1,075,009"
38745,tt2388715,Oculus,Oculus,2013,104.0,"Horror,Mystery",6.5,106906.0,Oculus,Rela.,27700000.0,16300000,2014.0,72.0,"Apr 11, 2014",Oculus,"$5,000,000","$27,695,246","$44,115,496"
38814,tt2390361,Enough Said,Enough Said,2013,93.0,"Comedy,Drama,Romance",7.0,55698.0,Enough Said,FoxS,17600000.0,7700000,2013.0,88.0,"Sep 18, 2013",Enough Said,"$8,000,000","$17,550,872","$25,621,449"
39008,tt2395427,Avengers: Age of Ultron,Avengers: Age of Ultron,2015,141.0,"Action,Adventure,Sci-Fi",7.3,665594.0,Avengers: Age of Ultron,BV,459000000.0,946400000,2015.0,4.0,"May 1, 2015",Avengers: Age of Ultron,"$330,600,000","$459,005,868","$1,403,013,963"
39113,tt2398231,The Homesman,The Homesman,2014,122.0,"Drama,Western",6.6,27724.0,The Homesman,Saban,2400000.0,,2014.0,70.0,"Nov 14, 2014",The Homesman,"$16,000,000","$2,429,989","$8,217,571"
39114,tt2398241,Smurfs: The Lost Village,Smurfs: The Lost Village,2017,90.0,"Adventure,Animation,Comedy",6.0,15612.0,Smurfs: The Lost Village,Sony,45000000.0,152200000,2017.0,5.0,"Apr 7, 2017",Smurfs: The Lost Village,"$60,000,000","$45,020,282","$197,578,586"
39210,tt2400463,The Invitation,The Invitation,2015,100.0,"Drama,Horror,Mystery",6.7,70213.0,The Invitation,Drft.,232000.0,,2016.0,74.0,"Apr 8, 2016",The Invitation,"$1,000,000","$231,738","$354,836"
39297,tt2401878,Anomalisa,Anomalisa,2015,90.0,"Animation,Comedy,Drama",7.3,58010.0,Anomalisa,Par.,3800000.0,1900000,2015.0,6.0,"Dec 30, 2015",Anomalisa,"$8,000,000","$3,759,286","$5,706,168"
39308,tt2402105,Dom Hemingway,Dom Hemingway,2013,93.0,"Comedy,Crime,Drama",6.2,24557.0,Dom Hemingway,FoxS,524000.0,,2014.0,52.0,"Apr 2, 2014",Dom Hemingway,"$7,000,000","$523,511","$1,857,458"
39316,tt2402157,The November Man,The November Man,2014,108.0,"Action,Crime,Thriller",6.3,59293.0,The November Man,Rela.,25000000.0,7500000,2014.0,61.0,"Aug 27, 2014",The November Man,"$15,000,000","$25,018,119","$34,820,335"
39361,tt2402731,Unknown,Unknown,2012,96.0,Drama,6.9,14.0,Unknown,WB,63700000.0,67099999,2011.0,21.0,"Feb 18, 2011",Unknown,"$40,000,000","$63,686,397","$136,123,083"
39368,tt2402927,Carol,Carol,2015,118.0,"Drama,Romance",7.2,100680.0,Carol,Wein.,12700000.0,27600000,2015.0,60.0,"Nov 20, 2015",Carol,"$11,800,000","$12,711,491","$42,843,521"
39375,tt2403021,The Green Inferno,The Green Inferno,2013,100.0,"Adventure,Horror",5.3,33239.0,The Green Inferno,BH Tilt,7200000.0,,2015.0,31.0,"Sep 25, 2015",The Green Inferno,"$1,000,000","$7,192,291","$12,931,420"
39382,tt2403393,Desert Dancer,Desert Dancer,2014,104.0,"Biography,Drama,Music",6.2,1653.0,Desert Dancer,Rela.,155000.0,,2015.0,38.0,"Apr 10, 2015",Desert Dancer,"$4,000,000","$155,271","$596,335"
39450,tt2404233,Gods of Egypt,Gods of Egypt,2016,127.0,"Action,Adventure,Fantasy",5.4,95111.0,Gods of Egypt,LG/S,31200000.0,119500000,2016.0,18.0,"Feb 26, 2016",Gods of Egypt,"$140,000,000","$31,153,464","$138,836,756"
39475,tt2404425,Woman in Gold,Woman in Gold,2015,109.0,"Biography,Drama,History",7.3,48501.0,Woman in Gold,Wein.,33299999.0,28300000,2015.0,81.0,"Apr 1, 2015",Woman in Gold,"$11,000,000","$33,307,793","$58,586,407"
39479,tt2404463,The Heat,The Heat,2013,117.0,"Action,Comedy,Crime",6.6,153501.0,The Heat,Fox,159600000.0,70300000,2013.0,35.0,"Jun 28, 2013",The Heat,"$43,000,000","$159,581,587","$229,727,774"
39543,tt2406566,Atomic Blonde,Atomic Blonde,2017,115.0,"Action,Mystery,Thriller",6.7,150407.0,Atomic Blonde,Focus,51700000.0,48300000,2017.0,94.0,"Jul 28, 2017",Atomic Blonde,"$30,000,000","$51,573,925","$98,345,423"
39586,tt2408090,Adrift,A la deriva,2012,65.0,Drama,6.0,6.0,Adrift,STX,31400000.0,28500000,2018.0,89.0,"Jun 1, 2018",Adrift,"$35,000,000","$31,445,011","$57,897,191"
39591,tt2408288,The House,Jib,2011,72.0,Animation,7.3,58.0,The House,WB (NL),25600000.0,8600000,2017.0,86.0,"Jun 30, 2017",The House,"$40,000,000","$25,584,504","$31,192,425"
39603,tt2409300,Killers,Killers,2014,137.0,"Action,Crime,Drama",6.5,4472.0,Killers,LGF,47100000.0,51100000,2010.0,54.0,"Jun 4, 2010",Killers,"$75,000,000","$47,059,963","$95,572,749"
39667,tt2411684,The Campaign,The Campaign,2013,60.0,Documentary,6.9,14.0,The Campaign,WB,86900000.0,18000000,2012.0,18.0,"Aug 10, 2012",The Campaign,"$95,000,000","$86,907,746","$104,907,746"
39808,tt2416192,The House,The House,2013,,Thriller,,,The House,WB (NL),25600000.0,8600000,2017.0,86.0,"Jun 30, 2017",The House,"$40,000,000","$25,584,504","$31,192,425"
40107,tt2428826,The House,The House,2012,111.0,Drama,,,The House,WB (NL),25600000.0,8600000,2017.0,86.0,"Jun 30, 2017",The House,"$40,000,000","$25,584,504","$31,192,425"
40170,tt2431286,Philomena,Philomena,2013,98.0,"Biography,Comedy,Drama",7.6,88704.0,Philomena,Wein.,37700000.0,62400000,2013.0,65.0,"Nov 22, 2013",Philomena,"$12,000,000","$37,709,979","$98,963,392"
40304,tt2436386,Project Almanac,Project Almanac,2015,106.0,"Drama,Mystery,Sci-Fi",6.4,71500.0,Project Almanac,Par.,22300000.0,10900000,2015.0,84.0,"Jan 30, 2015",Project Almanac,"$12,000,000","$22,348,241","$32,909,437"
40476,tt2446042,Taken 3,Taken 3,2014,108.0,"Action,Thriller",6.0,165072.0,Taken 3,Fox,89300000.0,237200000,2015.0,18.0,"Jan 9, 2015",Taken 3,"$48,000,000","$89,256,424","$327,656,424"
40495,tt2446980,Joy,Joy,2015,124.0,Drama,6.6,118086.0,Joy,Fox,56500000.0,44700000,2015.0,88.0,"Dec 25, 2015",Joy,"$60,000,000","$56,451,232","$101,134,059"
40540,tt2447982,Abduction,Abduction,2011,84.0,"Horror,Thriller",5.2,10.0,Abduction,LGF,28100000.0,54000000,2011.0,96.0,"Sep 23, 2011",Abduction,"$35,000,000","$28,087,155","$86,648,359"
40630,tt2452042,The Peanuts Movie,The Peanuts Movie,2015,88.0,"Adventure,Animation,Comedy",7.1,39149.0,The Peanuts Movie,Fox,130199999.0,116100000,2015.0,7.0,"Nov 6, 2015",The Peanuts Movie,"$99,000,000","$130,178,411","$250,091,610"
40989,tt2465146,And So It Goes,And So It Goes,2014,94.0,"Comedy,Drama,Romance",5.8,11597.0,And So It Goes,CE,15200000.0,10200000,2014.0,14.0,"Jul 25, 2014",And So It Goes,"$18,000,000","$15,160,801","$17,920,013"
41139,tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015,88.0,"Horror,Mystery,Thriller",4.6,22361.0,Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000,2015.0,7.0,"Oct 23, 2015",Paranormal Activity: The Ghost Dimension,"$10,000,000","$18,297,124","$77,959,374"
41152,tt2473682,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,2014,84.0,"Horror,Mystery,Thriller",5.0,37147.0,Paranormal Activity: The Marked Ones,Par.,32500000.0,58400000,2014.0,70.0,"Jan 3, 2014",Paranormal Activity: The Marked Ones,"$5,000,000","$32,462,372","$90,904,854"
41164,tt2473794,Mr. Turner,Mr. Turner,2014,150.0,"Biography,Drama,History",6.8,22661.0,Mr. Turner,SPC,4000000.0,18200000,2014.0,18.0,"Dec 19, 2014",Mr. Turner,"$14,000,000","$3,958,546","$25,187,026"
41284,tt2479800,Palo Alto,Palo Alto,2013,100.0,Drama,6.2,25402.0,Palo Alto,Trib.,768000.0,,2014.0,58.0,"May 9, 2014",Palo Alto,"$1,000,000","$767,732","$1,156,309"
41547,tt2495188,Joy,Hara,2012,80.0,,5.8,28.0,Joy,Fox,56500000.0,44700000,2015.0,88.0,"Dec 25, 2015",Joy,"$60,000,000","$56,451,232","$101,134,059"
41548,tt2495212,Loving,Milosc,2012,105.0,"Drama,Romance",7.1,257.0,Loving,Focus,7800000.0,5200000,2016.0,92.0,"Nov 4, 2016",Loving,"$9,000,000","$7,710,234","$12,898,064"
41554,tt2495778,Nerve,Nerve,2013,86.0,"Drama,Mystery,Thriller",4.6,118.0,Nerve,LGF,38600000.0,46700000,2016.0,43.0,"Jul 27, 2016",Nerve,"$20,000,000","$38,583,626","$70,652,284"
41675,tt2503944,Burnt,Burnt,2015,101.0,"Comedy,Drama",6.6,95988.0,Burnt,Wein.,13700000.0,23000000,2015.0,27.0,"Oct 30, 2015",Burnt,"$20,000,000","$13,651,946","$36,773,510"
41678,tt2503980,The Wall,El muro,2012,,Comedy,,,The Wall,RAtt.,1800000.0,2700000,2017.0,29.0,"May 12, 2017",The Wall,"$3,000,000","$1,803,064","$4,495,262"
41815,tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,2015,89.0,"Animation,Comedy,Family",6.7,92905.0,Hotel Transylvania 2,Sony,169700000.0,305100000,2015.0,42.0,"Sep 25, 2015",Hotel Transylvania 2,"$80,000,000","$169,700,110","$469,500,298"
41903,tt2514592,Mud,Fango,2012,105.0,Drama,6.5,41.0,Mud,RAtt.,21600000.0,11000000,2013.0,98.0,"Apr 26, 2013",Mud,"$10,000,000","$21,590,086","$31,556,959"
41912,tt2515030,Escobar: Paradise Lost,Escobar: Paradise Lost,2014,120.0,"Crime,Drama,History",6.5,19419.0,Escobar: Paradise Lost,RTWC,196000.0,3600000,2015.0,12.0,"Jun 26, 2015",Escobar: Paradise Lost,"$17,000,000","$195,792","$3,917,679"
41913,tt2515034,The Gunman,The Gunman,2015,115.0,"Action,Crime,Drama",5.8,36053.0,The Gunman,ORF,10700000.0,13500000,2015.0,15.0,"Mar 20, 2015",The Gunman,"$40,000,000","$10,664,749","$18,594,227"
42314,tt2531344,Blockers,Blockers,2018,102.0,Comedy,6.2,57142.0,Blockers,Uni.,60300000.0,33700000,2018.0,60.0,"Apr 6, 2018",Blockers,"$21,000,000","$60,311,495","$94,045,328"
42393,tt2536448,Youth,Jeunesse,2012,75.0,"Drama,Family",6.6,36.0,Youth,FoxS,2700000.0,,2015.0,99.0,"Dec 4, 2015",Youth,"$13,000,000","$2,703,296","$24,001,573"
42472,tt2543164,Arrival,Arrival,2016,116.0,"Drama,Mystery,Sci-Fi",7.9,515483.0,Arrival,Par.,100500000.0,102800000,2016.0,34.0,"Nov 11, 2016",Arrival,"$47,000,000","$100,546,139","$203,127,894"
42482,tt2543472,Wonder,Wonder,2017,113.0,"Drama,Family",8.0,111632.0,Wonder,LGF,132400000.0,173500000,2017.0,95.0,"Nov 17, 2017",Wonder,"$20,000,000","$132,422,809","$304,604,712"
42583,tt2547584,The Light Between Oceans,The Light Between Oceans,2016,133.0,"Drama,Romance",7.2,46247.0,The Light Between Oceans,BV,12500000.0,13400000,2016.0,34.0,"Sep 2, 2016",The Light Between Oceans,"$20,000,000","$12,545,979","$22,281,732"
42709,tt2554274,Crimson Peak,Crimson Peak,2015,119.0,"Drama,Fantasy,Horror",6.5,119287.0,Crimson Peak,Uni.,31100000.0,43600000,2015.0,33.0,"Oct 16, 2015",Crimson Peak,"$55,000,000","$31,090,320","$74,966,854"
42720,tt2554760,The Call,The Call,2014,90.0,Drama,,,The Call,TriS,51900000.0,16700000,2013.0,14.0,"Mar 15, 2013",The Call,"$12,800,000","$51,872,378","$69,821,476"
42749,tt2555736,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,2015,122.0,"Comedy,Drama",6.6,28931.0,The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000,2015.0,73.0,"Mar 6, 2015",The Second Best Exotic Marigold Hotel,"$10,000,000","$33,078,266","$90,384,306"
42822,tt2558484,Homefront,The Things We Leave Behind,2013,111.0,Drama,7.7,17.0,Homefront,ORF,20200000.0,22900000,2013.0,29.0,"Nov 27, 2013",Homefront,"$22,000,000","$20,158,492","$51,695,362"
42885,tt2561572,Get Hard,Get Hard,2015,100.0,"Comedy,Crime",6.0,111187.0,Get Hard,WB,90400000.0,21400000,2015.0,97.0,"Mar 27, 2015",Get Hard,"$40,000,000","$90,411,453","$106,511,453"
42983,tt2567026,Alice Through the Looking Glass,Alice Through the Looking Glass,2016,113.0,"Adventure,Family,Fantasy",6.2,79951.0,Alice Through the Looking Glass,BV,77000000.0,222400000,2016.0,26.0,"May 27, 2016",Alice Through the Looking Glass,"$170,000,000","$77,042,381","$276,928,112"
43238,tt2577542,Legend,Legend,2013,134.0,Horror,,,Legend,Uni.,1900000.0,41100000,2015.0,10.0,"Nov 20, 2015",Legend,"$25,000,000","$1,872,994","$42,425,450"
43360,tt2582496,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,2015,105.0,"Comedy,Drama,Romance",7.8,112627.0,Me and Earl and the Dying Girl,FoxS,6800000.0,2300000,2015.0,100.0,"Jun 12, 2015",Me and Earl and the Dying Girl,"$8,000,000","$6,758,416","$9,266,180"
43362,tt2582500,Shut In,Shut In,2016,91.0,"Drama,Mystery,Thriller",4.7,11030.0,Shut In,EC,6900000.0,6200000,2016.0,50.0,"Nov 11, 2016",Shut In,"$10,000,000","$6,900,335","$11,360,665"
43373,tt2582782,Hell or High Water,Hell or High Water,2016,102.0,"Action,Crime,Drama",7.6,176469.0,Hell or High Water,LGF,27000000.0,10900000,2016.0,77.0,"Aug 12, 2016",Hell or High Water,"$12,000,000","$27,007,844","$37,584,304"
43375,tt2582802,Whiplash,Whiplash,2014,106.0,"Drama,Music",8.5,616916.0,Whiplash,SPC,13100000.0,35900000,2014.0,43.0,"Oct 10, 2014",Whiplash,"$3,300,000","$13,092,006","$38,969,037"
43529,tt2592614,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,2016,107.0,"Action,Horror,Sci-Fi",5.6,74979.0,Resident Evil: The Final Chapter,SGem,26800000.0,285400000,2017.0,84.0,"Jan 27, 2017",Resident Evil: The Final Chapter,"$40,000,000","$26,844,692","$314,101,190"
43780,tt2608638,Inside Out,Inside Out,2013,75.0,"Biography,Documentary,History",7.5,60.0,Inside Out,BV,356500000.0,501100000,2015.0,98.0,"Jun 19, 2015",Inside Out,"$175,000,000","$356,461,711","$854,235,992"
43820,tt2609912,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,2013,75.0,"Comedy,Documentary",6.8,7880.0,Kevin Hart: Let Me Explain,LG/S,32200000.0,74000,2013.0,14.0,"Jul 3, 2013",Kevin Hart: Let Me Explain,"$2,500,000","$32,244,051","$32,327,255"
43855,tt2611518,Lights Out,Lights Out,2013,,Drama,8.6,22.0,Lights Out,WB (NL),67300000.0,81600000,2016.0,55.0,"Jul 22, 2016",Lights Out,"$5,000,000","$67,268,835","$148,806,510"
43869,tt2612800,Sisters,Schwestern,2013,84.0,Drama,5.7,37.0,Sisters,Uni.,87000000.0,18000000,2015.0,57.0,"Dec 18, 2015",Sisters,"$30,000,000","$87,044,645","$106,030,660"
43890,tt2614250,Rio,Rio,2012,90.0,Documentary,8.3,14.0,Rio,Fox,143600000.0,341000000,2011.0,46.0,"Apr 15, 2011",Rio,"$90,000,000","$143,619,809","$487,519,809"
44013,tt2620288,Monsters,Monsters,2013,45.0,"Documentary,Drama,History",,,Monsters,Magn.,237000.0,4000000,2010.0,50.0,"Oct 29, 2010",Monsters,"$500,000","$237,301","$5,639,730"
44168,tt2627798,The Last Station,The Last Station,2011,,Drama,3.8,6.0,The Last Station,SPC,6600000.0,6900000,2010.0,25.0,"Jan 15, 2010",The Last Station,"$18,000,000","$6,617,867","$15,696,146"
44254,tt2631186,Baahubali: The Beginning,Bahubali: The Beginning,2015,159.0,"Action,Drama",8.1,93243.0,Baahubali: The Beginning,BSC,6700000.0,,2015.0,21.0,"Jul 10, 2015",Baahubali: The Beginning,"$40,000,000","$6,738,000","$26,736,665"
44386,tt2637276,Ted 2,Ted 2,2015,115.0,Comedy,6.3,165843.0,Ted 2,Uni.,81500000.0,135200000,2015.0,55.0,"Jun 26, 2015",Ted 2,"$68,000,000","$81,476,385","$217,214,143"
44387,tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,2015,93.0,"Comedy,Mystery,Sci-Fi",5.1,34444.0,Hot Tub Time Machine 2,Par.,12300000.0,767000,2015.0,7.0,"Feb 20, 2015",Hot Tub Time Machine 2,"$14,000,000","$12,314,651","$12,826,644"
44642,tt2649554,Midnight Special,Midnight Special,2016,112.0,"Action,Drama,Mystery",6.6,67921.0,Midnight Special,WB,3700000.0,2500000,2016.0,35.0,"Mar 18, 2016",Midnight Special,"$18,000,000","$3,712,282","$7,680,250"
44658,tt2650286,Sultan,Sultan,2012,,"Drama,Romance",4.5,56.0,Sultan,Yash,6200000.0,81100000,2016.0,100.0,"Jul 6, 2016",Sultan,"$11,000,000","$5,599,781","$72,989,781"
